lattes id;ano inicio;ano fim;afiliacao;assunto;titulo
7200517552154428;2016;2017;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Análise comparativa da atividade de marcha estacionária de pacientes com Acidente Vascular Cerebral em ambiente real e virtual.
7200517552154428;2012;2018;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Representatividade da tarefa motora do virtual para o real.
7200517552154428;2012;2018;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Coordenação interpessoal na realização de jogos de realidade virtual.
7200517552154428;2012;2015;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Efeitos da prática variada e constante na aprendizagem motora com jogos de realidade virtual: perspectivas de aplicação na Neurorreabilitação.
7200517552154428;2011;Atual;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Efeitos do uso de jogos de computador baseados em realidade virtual na reabilitação de pacientes com Acidente Vascular Cerebral
7200517552154428;2010;2010;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Realidade virtual no contexto da reabilitação: o game Wii e a Fisioterapia.
5866381928751063;2020;Atual;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;Realidade Virtual;Avaliação de um Sistema de Realidade Virtual para Treinamento de Emergência na Área de Saúde
5866381928751063;2018;2020;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;Realidade Virtual;Avaliação de um sistema de Realidade Virtual para treinamento de condutores de trens
521761025000380;2017;2019;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;VIDA-Odonto: Treinamento de Anestesia Odontológica por Manipulação Direta Tridimensional Imersiva
521761025000380;2017;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;INCT-MACC - Instituto Nacional de Ciência e Tecnologia - Medicina Assistida por Computação Científica (Fase 2)
521761025000380;2010;2014;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Proposição, implementação e validação de técnicas para treinamento médico virtual interativo
521761025000380;2008;2014;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;INCT-MACC - Instituto Nacional de Ciência e Tecnologia - Medicina Assistida por Computação Científica / Framework para simulação de exames de biópsia
8913137847507278;2010;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Realidades Mistas - da realidade tangível à realidade ontológica
9600140904712115;2008;2009;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Laboratório Multidisciplinar de Ambientes Urbanos Virtuais (Projeto CAPES)
6544336528038920;2020;Atual;Universidade Federal do Acre, UFAC, Brasil.;Realidade Virtual;O ENSINO DE LITERATURA EM TEMPOS MIDIÁTICOS: PROPOSIÇÕES, REVISÃO E PERSPECTIVAS
5830629485280974;2008;2011;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;MCT/FINEP/AÇÃOTRANSVERSAL PROJETO ESTRUTURANTE DE C,T&I AGOSTO 2008 - Subprojeto CRIAÇÃO
2813267867460570;2023;Atual;Instituto Israelita de Ensino e Pesquisa Albert Einstein, IIEPAE, Brasil.;Realidade Virtual;Impacto da Realidade Virtual (e Natureza - VR) durante a internação em Terapia Intensiva Adulto
2813267867460570;2018;Atual;Instituto Israelita de Ensino e Pesquisa Albert Einstein, IIEPAE, Brasil.;Realidade Virtual;e-Natureza VR: avaliação do impacto da realidade virtual na percepção da dor, desconforto, estresse e bem-estar durante biopsia de mama
2813267867460570;2013;Atual;Instituto Israelita de Ensino e Pesquisa Albert Einstein, IIEPAE, Brasil.;Realidade Virtual;Impacto da realidade virtual (e-Natureza VR) durante a internação em Terapia Intensiva Adulta
8013693656320228;2001;2002;Universidade Estadual de Londrina, UEL, Brasil.;Realidade Virtual;Simulação a eventos discretos com interface em realidade virtual
3736858758375395;2016;2018;Universidade Federal do Triângulo Mineiro, UFTM, Brasil.;Realidade Virtual;Comparação entre os efeitos do treinamento pliométrico X treinamento virtual na atividade eletromiográfica, na cinemática e no desempenho funcional do tronco e membro inferior
6730030915781776;2021;2022;Instituto Federal do Triângulo Mineiro, IFTM, Brasil.;Realidade Virtual;Ambiente de realidade virtual para o ensino de Química
7514305376858192;2016;2017;Universidade Cruzeiro do Sul, UNICSUL, Brasil.;Realidade Virtual;Modelagem e Visualização de Dados para Observatórios Virtuais
831776469482702;2010;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Reabilitação do Equilíbrio Corporal
7731274767187515;2007;2017;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Pesquisa Aplicada em Ciência, Informação e Tecnologia
6016750038556729;2021;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Realidade Virtual Acústica na Arquitetura
5665487289891813;2019;Atual;Mestrado Profissional Ensino na Saúde, MPES, Brasil.;Realidade Virtual;EFEITOS DO TREINAMENTO COM REALIDADE VIRTUAL ENTRE ADOLESCENTES SEDENTÁRIOS E/OU COM SOBREPESO
6263913436052996;2020;2023;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Inteligência Artificial em Arte, Ciência e Tecnologia: contribuições para a produção de ambientes interativos em rede
9990463602315076;2003;2007;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;AUDIENCE - Audio Immersion Experience by Computer Emulation. Sistemas para Áudio Imersão, Produção e Reprodução de Áudio Espacial
5153390186016718;2020;Atual;Universidade Federal Rural do Rio de Janeiro, UFRRJ, Brasil.;Realidade Virtual;CIÊNCIA PARA TODOS: GEOPASSEIOS VIRTUAIS E PRESENCIAIS NA FLONA MÁRIO XAVIER E JARDIM BOTÂNICO DA UFRRJ
4096908597645510;2008;2011;Universidade Estadual de Feira de Santana, UEFS, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE UM AMBIENTE MULTIMIDIATICO UTILIZANDO TECNOLOGIAS DE REALIDADE VIRTUAL PARA APLICAÇÃO NA EDUCAÇÃO BÁSICA
5647294482493232;2022;Atual;Centro universitário Osman Lins, UNIFACOL, Brasil.;Realidade Virtual;Efeitos da Realidade Virtual sobre aspectos relacionados ao Sono, Saúde Mental e Plasticidade cerebral em indivíduos adultos com Síndrome Metabólica na cidade da Vitória de Santo Antão - PE
546958669177908;2014;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;Sistema de ensino médico baseado em simulação para capacitação de profissionais do Sistema Único da Saúde.
546958669177908;2009;2014;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;MCT/FINEP/AÇÃO TRANSVERSAL ? PROJETO ESTRUTURANTE DE C,T&I ? AGOSTO 2008 - Subprojeto CRIAÇÃO
1936581424002717;2020;2022;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Realidade Virtual;VRestaurant: alimento para o pensamento / VRestaurant: food for thought
996510828258210;2009;2010;Universidade Federal de Mato Grosso, UFMT, Brasil.;Realidade Virtual;XPTA.LAB - Virtualidade Imersiva e Interativa baseada em Cloud Computing
4571544548251124;2018;Atual;S B I, UCAM, Brasil.;Realidade Virtual;Novas Tecnologias de Realidade Virtual Aplicadas à Educação Fundamental
726225502011694;2011;2015;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Ambientes virtuais 3D para automação da manufatura
5298715034259109;2003;2005;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Sistemas de Redes, Comunicação Digital e Sociabilidade
1233049484488761;2009;2011;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;O Desenvolvimento de um Sistema de Estúdio Virtual Aumentado para a TV Digital Descrição: O presente projeto visa o desenvolvimento de um sistema de Estúdio Virtual, de arquitetura modular, o qual, com base na utilização das técnicas de Realidade Vir
2000444151497847;2016;2017;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;Projeto de arquitetura assistido por computador: Da ideia à produção
3684061144624450;2022;Atual;Instituto do Patrimônio Histórico e Artístico Nacional - DF, IPHAN/DF, Brasil.;Realidade Virtual;Protocolos de gestão de riscos ao patrimônio cultural: documentação científica e monitoramento utilizando mapas de danos por BIM
3684061144624450;2019;2020;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Tecnologias de Realidade Aumentada e Virtual apoiadas por Building Information Modeling aplicadas à documentação do patrimônio arquitetônico: Capela daFazenda Veneza
9183721973235194;2018;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Desenvolvimento de um sistema inversor de visualização de lateralidade corporal (Mirror Up) como estratégia terapêutica adjuvante na reabilitação sensório-motora funcional de sujeitos acometidos por acidente vascular cerebral
9183721973235194;2005;2009;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Ambiente Virtual para Ensino Médico
5641711245974990;2013;2015;Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo, EERP-USP, Brasil.;Realidade Virtual;Punção venosa periférica: interfaces do uso de tecnologias educacionais no ensino de graduação em enfermagem na perspectiva do cuidado de pacientes com doenças crônico-degenerativas
6614550860293610;2002;2004;Secretaria de Ciência e Tecnologia de João Pessoa, SECITEC, Brasil.;Realidade Virtual;ICSpace - Um Espaço Cultural Aberto na Internet
1562357566810393;2005;2006;Laboratório Nacional de Computação Científica, LNCC, Brasil.;Realidade Virtual;GTVR - Grupo de Trabalho Visualização Remota
6390215585850045;2018;Atual;Universidade Federal de Juiz de Fora, UFJF, Brasil.;Realidade Virtual;Efeitos da Realidade Virtual no Desempenho Funcional de Crianças e Adolescentes com Paralisia Cerebral
7119886675051877;2017;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;INCT 2014: em Medicina Assistida por Computação Científica (INCT-MACC)
4835132297874692;2003;2004;Universidade Federal de Ouro Preto, UFOP, Brasil.;Realidade Virtual;Laboratório Virtual de Design de Produtos
5480471313598961;2013;2015;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Efeito de intervenção com Realidade Virtual sobre a condição de saúde de crianças com Paralisia Cerebral.
7514737354542371;2023;Atual;Universidade Estadual do Ceará, UECE, Brasil.;Realidade Virtual;A influência das experiências turísticas virtuais no comportamento do consumidor de produtos turísticos
3810677691355742;2022;Atual;Centro universitário Osman Lins, UNIFACOL, Brasil.;Realidade Virtual;A INFLUÊNCIA DA INTERVENÇÃO EM AMBIENTE VIRTUAL SOBRE ACHADOS NUTRICIONAIS, CARDIOMETABÓLICOS, ANTROPOMÉTRICOS, COORDENAÇÃO MOTORA, SONO E RENDIMENTO ESCOLAR EM CRIANÇAS COM SOBREPESO/OBESIDADE DE ESCOLAS PÚBLICAS NO MUNICÍPIO DA VITÓRIA DE SANTO ANTÃO-PE
5808110442588994;2020;Atual;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE TECNOLOGIAS DE APOIO À EDUCAÇÃO E AO ENVOLVIMENTO DE PACIENTES E ACOMPANHANTES NA SEGURANÇA DO PACIENTE
5808110442588994;2019;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Realidade Virtual;Desenvolvimento de tecnologias de apoio ao cuidado, educação, segurança do paciente, em enfermagem e saúde.
8252864210379656;2016;2017;Universidade Federal do Rio Grande, FURG, Brasil.;Realidade Virtual;Ferramentas tecnológicas e suas relações com o processo de ensino-aprendizagem.
184424645432858;2013;2018;Escola Politécnica da Universidade de São Paulo, POLI/USP, Brasil.;Realidade Virtual;Implantação de Infraestrutura Laboratorial ? FASE 2
184424645432858;2012;2018;Escola Politécnica da Universidade de São Paulo, POLI/USP, Brasil.;Realidade Virtual;Desenvolvimento de Sistema de Realidade Virtual para a Simulação em Tempo Real de Operações Marítimas e Fluviais
2784997614182231;2019;Atual;Instituto Federal do Ceará, IFCE, Brasil.;Realidade Virtual;Desenvolvimento de sistema para simulação de cirurgia e modelagem 3D de partes anatômicas do corpo humano
8302663661351693;2015;2016;Instituto Federal do Triângulo Mineiro, IFTM, Brasil.;Realidade Virtual;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores (Sensor de Infravermelho)
8302663661351693;2015;2016;Instituto Federal do Triângulo Mineiro, IFTM, Brasil.;Realidade Virtual;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores (Sensor de Distância Ultrassom)
8302663661351693;2013;2014;Instituto Federal do Triângulo Mineiro, IFTM, Brasil.;Realidade Virtual;Desenvolvimento de um Jogo Aplicando Realidade Virtual para o Ensino de Arquitetura de Computadores
3870587687897441;2014;2016;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;Realidade Virtual;Relacionamentos amorosos de adolescentes e a internet
2188084232837529;2010;Atual;Escola Bahiana de Medicina e Saúde Pública, EBMSP, Brasil.;Realidade Virtual;Impacto do acidente vascular cerebral na capacidade funcional e na qualidade de vida
6553900966729412;2018;2020;Universidade Presbiteriana Mackenzie, MACKENZIE, Brasil.;Realidade Virtual;Sistema de Auto-Reabilitação Motora Baseado em Tecnologia Wearable
7520650952867206;2014;2015;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;PROTÓTIPO DE BRAÇO ROBÓTICO DE PESO LEVE PARA PESQUISA E DESENVOLVIMENTO
9935354654905236;2008;2010;Universidade de Fortaleza, UNIFOR, Brasil.;Realidade Virtual;Um Ambiente de Realidade Virtual para Simulação e Treinamento em Ortodontia
5088850480780281;2014;Atual;Universidade Federal de Minas Gerais, UFMG, Brasil.;Realidade Virtual;Efeito da realidade virtual como nova ferramenta para o tratamento fisioterápico do idoso: ensaio clínico
529384820417065;2017;2018;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Aplicação da Realidade Virtual de Baixo Custo ao Tratamento de Fobias
529384820417065;2017;2018;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Estudo da Influência do Uso de Avatares na Compressão de Distâncias Percebidas em Ambientes de Realidade Virtual
4922733960989917;2016;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Simulação de realidade virtual no ensino de enfermagem em punção venosa periférica para terapia intravenosa e coleta de sangue
5870097378411046;2010;Atual;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Desenvolvimento de Ambientes Virtuais para Centros de Operação de Sistemas Representativos das Subestações e Usinas da CEMIG, Associados à Tecnologias de Projeção 3D
5752765656518774;2011;2015;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Ambientes Virtuais 3D para Automação da Manufatura
3865276517151294;2017;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Realidade virtual para tratar o medo de dirigir
2935052598064187;2020;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Estratégias Adaptativas Híbridas para Exoesqueletos de Membros Inferiores
6535678775361874;2013;2015;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Efeitos do Treino com Realidade Virtual no Alcance de Crianças com Paralisia Cerebral
7175882793842898;2008;2011;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;INCT - Medicina Assistida por Computação Científica
7175882793842898;2005;2007;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;Visualização Tátil para Ambientes Viruais
6532978866871255;2015;Atual;Atitus Educação, CESME, Brasil.;Realidade Virtual;Desenvolvimento e adaptação transcultural de tarefas em realidade virtual para avaliação e reabilitação neuropsicológica
4746488333257798;2013;2014;Universidade de Passo Fundo, UPF, Brasil.;Realidade Virtual;Exploração da Tecnologia da Informação em Soluções de Healthcare
8205501453013894;2015;2016;Universidade Federal de Jataí, UFJ, Brasil.;Realidade Virtual;Neurofeedback e Reabilitação Virtual no auxílio à Terapêutica Posterior ao Acidente Vascular Cerebral
8205501453013894;2015;2016;Universidade Federal de Jataí, UFJ, Brasil.;Realidade Virtual;Calclex VR: Serious Game Imersivo para Auxiliar no Aprendizado de Pessoas com Dislexia e Discalculia
8205501453013894;2015;2016;Universidade Federal de Jataí, UFJ, Brasil.;Realidade Virtual;Serious Game para Análise dos Efeitos de Exercícios Físicos na Qualidade de Vida de Idosos por meio de Interação Natural
8205501453013894;2007;Atual;Universidade Federal de Viçosa, UFV, Brasil.;Realidade Virtual;Armazenamento de dados relativos à odontologia utilizando Realidade Virtual
6027325194674806;2007;2009;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;Coordenador do Projeto de Pesquisa: Tecnologias Educacionais para Aprendizagem de Ciências da Natureza: Desenvolvimento e Aplicação, aprovado pela FAPEMIG sob numero CEX 6231/07 no valor de R$ 65.158,00
3954065076810604;2022;Atual;Universidade de Marília, UNIMAR, Brasil.;Realidade Virtual;Tecnologias Digitais aplicadas à gestão das Organizações Inovadoras
6689529661601171;2022;Atual;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;Fluidodinâmica Computacional, Realidade Virtual, Aprendizagem de Máquina e Aprendizagem profunda para Modelagem de Risco e Confiabilidade na Indústria de Processos
8988734339185408;2016;2021;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;Gamificação e Jogos Sérios na Educação: ressignificando o processo de ensino e aprendizagem mediado por tecnologias
8244408290645228;2020;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Treinamento cognitivo em realidade virtual
4932238030330851;2023;Atual;Universidade Federal do Pará, UFPA, Brasil.;Realidade Virtual;Neurociência humana e comparada do comportamento
4932238030330851;2019;Atual;Universidade Federal do Pará, UFPA, Brasil.;Realidade Virtual;Brain Decoding usando o EEG: Incremento cognitivo em indivíduos saudáveis e dinâmica espaço-temporal das oscilações corticais em indivíduos epilépticos
4932238030330851;2018;Atual;Universidade Federal do Pará, UFPA, Brasil.;Realidade Virtual;Usando Treinamento Cognitivo para o Desenvolvimento de Operadores de Alto Desempenho
8497003280848957;2008;2012;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Meta 8 do Projeto Aeromóvel
8497003280848957;2008;2009;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Vegetação da Praça Itália: Paisagens Mutantes de um Espaço Paisagístico
9109602812218258;2002;2007;Universidade do Estado de Mato Grosso, UNEMAT, Brasil.;Realidade Virtual;Um ambiente de programação de Máquinas de Medir por Coordenadas Virtuais
477251811278890;2016;2019;Universidade Estadual de Campinas, UNICAMP, Brasil.;Realidade Virtual;XTReMe - Experiências de Tecnologias para Reabilitação em Medicina
9175997990682339;2007;2009;INSTITUTO FEDERAL DO PARANA, IFPR, Brasil.;Realidade Virtual;Projeto de Pesquisa de Realidade Virtual e Multimídia de Rio verde
7925449690046513;2012;2015;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;Imersão Total para Planejamento, Simulação e Treinamento
7429780004238103;2018;Atual;Centro Universitário da FEI (SBC), FEI, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE NEUROPRÓTESES E SISTEMA PARA AVALIAÇÃO DA NEUROPLASTICIDADE EM AMBIENTE DE REALIDADE VIRTUAL E AUMENTADA.
8809343991667852;2018;Atual;Zenith - Educação Continuada, ZENITH, Brasil.;Realidade Virtual;DESENVOLVIMENTO E APLICAÇÃO DE UM INSTRUMENTO PARA AVALIAÇÃO DE OBJETOS DE APRENDIZAGEM EM REALIDADE VIRTUAL IMERSIVA NO ENSINO NA SAÚDE
8809343991667852;2016;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Realidade virtual voltada à aprendizagem em materiais dentários
8133566402951621;2004;2006;Companhia Paranaense de Energia, COPEL, Brasil.;Realidade Virtual;Sistema de Realidade Virtual Tridimensional Aplicado a Atividades em Subestações de Energia Elétrica
8928890008799265;2022;Atual;Universidade Federal do Espírito Santo, UFES, Brasil.;Realidade Virtual;Robótica e sensores de fibra óptica para aplicações de Engenharia Biomédica
8928890008799265;2021;Atual;Universidade Federal do Espírito Santo, UFES, Brasil.;Realidade Virtual;Estratégias avançadas de reabilitação baseadas em realidade virtual e dispositivos robóticos ? vWalker?,
6864214843044820;2009;2012;Universidade Federal de Ouro Preto, UFOP, Brasil.;Realidade Virtual;Desenvolvimento de Usina Siderúrgica Piloto em Realidade Virtual para Implantação de Inovações e Soluções Tecnológicas relativas ao Uso de Biomassa, Resíduos Sólidos e Materiais Minerais
1095395084173623;2017;2020;Universidade Estadual da Paraíba, UEPB, Brasil.;Realidade Virtual;Narrativas com tecnologias móveis em vídeos de 360 graus:   Realidade Virtual Imersiva e inovação no jornalismo
1395611889215489;2017;Atual;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;Realidade Virtual;Plataforma virtual 3D para capacitação em Manutenção de Vagão GDE
8265885406314576;2009;2012;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Aplicações de realidade virtual na educação
8265885406314576;2002;2004;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Curitiba Virtual
9288384144226144;2021;2022;Universidade do Estado da Bahia, UNEB, Brasil.;Realidade Virtual;Dizziness VR: Aplicação de técnicas de realidade virtual no auxílio do tratamento da tontura
6482186733034818;2017;Atual;Universidade Federal de Minas Gerais, UFMG, Brasil.;Realidade Virtual;Criação de espaços em Realidade Virtual
3616991101436026;2011;2013;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Estratégia para o Desenvolvimento de Ambientes Virtuais Multimídia Colaborativos Educacionais Aplicados à Grade Curricular do Curso de Bacharelado em Administração
3616991101436026;2002;2008;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;JRVMol - Um Ambiente Virtual Colaborativo para Visualização e Análise de Moléculas de Proteínas
2302314954133011;2000;2002;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;CROMOS - Crowd Modeling Simulation em Cooperação internacional com a Empresa LEGION
8962021573218552;2019;Atual;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;Mídias Digitais, sociedade e educação
8962021573218552;2017;2021;Universidade Estadual de Maringá, UEM, Brasil.;Realidade Virtual;O impacto dos elementos de design na construção de jogos de realidade virtual
4910770400206109;2003;2006;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Cinema, arte e tecnologia: as instalações panorâmicas.
4910770400206109;1998;2003;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Visorama, a arte do Observador
1081515399161086;2010;2015;Universidade Federal de Pernambuco, UFPE, Brasil.;Realidade Virtual;Efeito da estimulação transcraniana por correntes contínuas combinada às técnicas de terapia de restrição e de terapia por realidade virtual na reabilitação motora do membro superior de pacientes após AVE
1459797138770378;2009;Atual;Universidade Federal de Campina Grande, UFCG, Brasil.;Realidade Virtual;Métodos e Ferramentas para apoiar o treinamento de operadores de sistemas industriais
3653597363789712;2007;2010;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;MIXED REALITY - Robôs reais em ambientes virtuais
2111322410973385;2006;2012;Universidade Federal de Alagoas, UFAL, Brasil.;Realidade Virtual;Rede Galileu: Projeto da Rede Temática de Computação Científica e Visualização
2360845979410206;2016;2017;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Protocolo de tratamento para incontinência urinária de esforço através da cinesioterapia e da gameterapia
7353332474621022;2004;2006;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Investigando Técnicas para a Simulação e Visualização 3D de Microtrincas em Estruturas Mecânicas Aplicando Técnicas de CAD / CAE e Realidade Virtual
325284170759081;2017;2018;Universidade Católica de Brasília, UCB/DF, Brasil.;Realidade Virtual;Efeitos da realidade virtual na funcionalidade, equilíbrio e qualidade de vida em hemiparéticos pós-acidente vascular encefálico
8670475877813913;2000;2004;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;Projeto de Iniciação Cientifica - ICSPACE, Internet Cultural Space, um ambiente 3D na web onde  artistas podem cadastrar obras., utilizando a tecnologia Java e banco de dados como Oracle e Jasmine
5136217690821399;2020;2020;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Clap Clap Virtual Celebrations
3620084512865554;2008;2009;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Ciber-Infraestrutura para Rede de P&D em Medicina Assistida por Computação Científica do Rio de Janeiro
3894563475713933;2014;2016;Universidade Católica de Brasília, UCB/DF, Brasil.;Realidade Virtual;Análise Morfofuncional e Percepção do Processo de Envelhecimento em Idosos Participantes de Treinamento Funcional com a Realidade Virtual - AMPERV - FAPDF - 193.000.891/201
9459123297426461;2020;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Mapeamento das Metodologias e Pesquisas de Jogos Digitais e RV
9459123297426461;2017;2018;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Mapeamento das possibilidades de conteúdo interativo imersivo e limites na construção de novas narrativas
9459123297426461;2016;2017;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Existe um Jogo para Cada Notícia? Relação entre Estilos de Jogos e Notícias
2974468153414981;2001;2007;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Computação Gráfica Aplicada ao Projeto de Arquitetura e Engenharia
970789513843822;2006;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Transtorno de pânico: alterações fisiológicas à exposição em ambiente de realidade virtual
5940983589333179;2007;2009;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Cibercomunicação: Interatividade, Imersão, Autonomia e Mobilidade em Software Art
7956240423716068;2015;2016;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Influência da Realidade Virtual sobre a dor, capacidade funcional e qualidade de vida em mulheres com fibromialgia.
8984247070352397;2002;2005;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Uso da realidade virtual para o entendimento da formação e propagação das discordâncias em materiais semicondutores
5005514832873485;2010;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Realidade Virtual;Eventos Estressores, Transtorno de Estresse Agudo e Transtorno de Estresse Pós-Traumático: Avaliação e Intervenção
7423190778887548;2016;2020;Faculdades Integradas de Bauru, FIB, Brasil.;Realidade Virtual;Comunicação e sentido no audiovisual interativo para os meios digitais: Estratégias enunciativas na construção de espaços, tempos e atores do discurso.
8294278718542621;2008;2010;Universidade Federal Fluminense, UFF, Brasil.;Realidade Virtual;Ambientes Virtuais 3D na Prática Educacional de Crianças com Transtorno de Déficit de Atenção e/ou Hiperatividade
6448889980942931;2007;2009;Universidade Federal de Minas Gerais, UFMG, Brasil.;Realidade Virtual;Geoprocessamento na gestão da paisagem urbana e ambiental
5094140362201357;2020;Atual;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;Impacto de uma única sessão de terapia baseada em realidade virtual associada à restrição parcial de fluxo sanguíneo nos desfechos hemodinâmicos, autonômicos e perceptivos de idosas: um ensaio clínico randomizado controlado
6453730824686103;2007;Atual;Universidade do Oeste de Santa Catarina, UNOESC, Brasil.;Realidade Virtual;MODELA II
4256854832262700;2012;2015;Universidade Federal da Bahia, UFBA, Brasil.;Realidade Virtual;Reabilitação virtual no desempenho motor do membro superior de indivíduos pós-AVC
1882712230914196;2001;2002;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;A Utilização da Técnica de Dead-reckoning no desenvolvimento de uma aplicação virtual distribuída baseada na arquitetura CORBA
